"clust2","X","mds1","mds2","clust2","clust4","xphsdf","billscc","xphdr1","xphdr2","xphdr3","xphdr4","xphdr5","xphdr6","xphdr7","xphdr8","xphdr9","xphdr10","xphdr11","xphdr12","xphdr13","xphdr14","xphdd1","xphdd2","xphdd3","xphdd4","xphdd5","xphdd6","xphdd7","xphdd8","xphdd9","hscntcr1","hscntcr2","hscntcr","hscrchg","saving","id","weight","year","sex","age","age_grp","region","gor","mastat","hushop","hhsize","lstage","nkids","parent","ch03","ch45","ch69","ch1015","qual","jbstat","jbrgsc","hoh","jbstathoh","fihhyr2","fihhyr_a","dfihhyr","dfihhyr_a","dfihhyrchg","dfihhyrchg_a","us","ustot","ustot_a","ustot_grp5","ustoty_a","ustotdy_a","ustoty_grp5","ustotdy_grp5","xpus","xpus_a","xpusy_a","xpusy_grp5","usn","usa","usb","usc","usd","use","usg","ush","usi","usj","tenure","tenure_grp2","tenure_grp3","huresp","hsval","hsval_a","reshsfall","mghave","intmg","mg1tot","mg1tot_a","mg1tot_grp5","mg1toty_a","mg1totdy_a","nequity","xpmg","xpmg_a","xpmgy_a","xpmgdy_a","xpmgy_grp5","xpmgdy_grp5","fixmg","fixmg09","fixpmg_a","fnxpmg_a","fixpmg09","fnxpmg09","changepmg","changepmg_a","fxuse1","fxuse2","fxuse3","fxuse4","fxuse5","fxuse6","pmguse1","pmguse2","pmguse3","pmguse4","pmguse5","pmguse6","pmguse7","pmguse8","xphsdf.1","xphpdf","billscc.1","xphdr1.1","xphdr2.1","xphdr3.1","xphdr4.1","xphdr5.1","xphdr6.1","xphdr7.1","xphdr8.1","xphdr9.1","xphdr10.1","xphdr11.1","xphdr12.1","xphdr13.1","xphdr14.1","xphdr15","xphdd1.1","xphdd2.1","xphdd3.1","xphdd4.1","xphdd5.1","xphdd6.1","xphdd7.1","xphdd8.1","xphdd9.1","xphdd10","xphdd11","xphdd12","xphdd13","xphdd14","hscntcr1.1","hscntcr2.1","hscntcr.1","hscrchg.1","saveamount","saveamount_a","saving.1","saving11","savebcs","savebcs1","savebcs2","savebcs3","savebcs4","savebcs5","savebcs6","savebcs7","savebcs8","savebcs9","savebcs10","savebcs11","savebcs12","savebcs13","desave11bcs1","desave11bcs2","desave11bcs3","desave11bcs4","desave11bcs5","desave11bcs6","save11bcs1","save11bcs2","save11bcs3","save11bcs4","save11bcs5","save11bcs6","save11bcs7","save11bcs8","save11bcs9","save11bcs10","save11bcs11","save11bcs12","spend","nvesttot","nvesttot_a","othassets","debtconc","debtconc_act1","debtconc_act2","debtconc_act3","debtconc_act4","debtconc_act5","debtconc_act6","debtconc_act7","chdebtconc","pubsecty","fisc_conc1","fisc_conc2","fisc_conc3","fisc_conc4","fisc_conc5","fisc_conc6","fisc_conc7","fisc_conc8","fisc_conc9","fisc_act1","fisc_act2","fisc_act3","fisc_act4","fisc_act5","fisc_act6","fisc_act7","fisc_act8","fisc_act9","fisc_impact1","fisc_impact2","fisc_impact3","fisc_impact4","fisc_impact5","fisc_impact6","fisc_impact7","fisc_impact8","fisc11_act1","fisc11_act2","fisc11_act3","fisc11_act4","fisc11_act5","fisc11_act6","fisc11_conc1","fisc11_conc2","fisc11_conc3","fisc11_conc4","fisc11_conc5","fisc11_conc6","fisc11_conc7","fisc11_conc8","fisc_likact1","fisc_likact2","fisc_likact3","fisc_likact4","fisc_likact5","fisc_likact6","forebearsec1","forebearsec2","forebearsec3","forebearsec4","forebearsec5","forebearsec6","forebearsec7","forebearsec8","forebeareffsec","brrise","forebearunsec1","forebearunsec2","forebearunsec3","forebearunsec4","forebearunsec5","forebeareffunsec","uncert","uncertch"
"1",574,0.0545060250879347,0.0195865951275381,1,"1","no","keeping up without much difficulty","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","easier","no - definitely not",1552,0.713,2009,"male","37","35-44","Greater London","london","marrried or couple","yes","5+",NA,"4",NA,"yes","yes","yes","no","a-level or equivalent (=nvq3)","in paid employ","C2","no","in paid employ","£75,000-£99,999","87500","£400-£499","450","down >£100",-150,"no","not applicable","not applicable","not applicable","0","0","0","0","not applicable","0","0",NA,"0","no","no","no","no","no","no","no","no","no","mortgagor","owner","mortgagor","yes","£150,000-£159,999","375000",NA,"yes","variable","£110,000-£129,999","120000","£90,000-£149,999","1.371428609","22.22222137","no","£900-£949","925","0.126857147","2.055555582","0.1-0.2",">0.5",NA,"no",NA,NA,"not applicable","decreased by £400-499",NA,NA,"yes","no","no","no","no","no",NA,NA,NA,NA,NA,NA,NA,NA,"no","not applicable","keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,NA,NA,"no","no","no","easier",NA,NA,"no - definitely not",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",575,0.0365251097964994,0.01681204825963,1,"1","no","keeping up without much difficulty","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","harder","no - not particularly",1550,0.713,2009,"female","78","65+","Greater London","london","marrried or couple","yes","3",NA,"0",NA,"no","no","no","no","gcse/o-level/cse","retired","C2","yes","retired","£9,500-£11,499","10500","<£200","100","down £50-£100",-75,"no","not applicable","not applicable","not applicable","0","0","0","0","not applicable","0","0",NA,"0","no","no","no","no","no","no","no","no","no","owner outright","owner","owner outright","yes","","",NA,"no","not applicable","not applicable","0","0","0","0","not applicable","not applicable","0","0","0","0","0",NA,"not applicable",NA,NA,"not applicable","not applicable",NA,NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,NA,NA,NA,NA,NA,"no","not applicable","keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,NA,NA,"no","no","no","harder",NA,NA,"no - not particularly",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",576,0.091325290093815,-0.0368923340969078,1,"1","no","keeping up, struggle from time to time","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","the same","no - not particularly",999,1.103,2009,"male","21","18-24","North West","north west","marrried or couple","yes","3",NA,"1",NA,"yes","no","no","no","gcse/o-level/cse","something else","D","no","in paid employ","don't know","don't know","<£200","100","down >£100",-150,"yes","£500-999","750","<£1,000","not applicable","0.625","not applicable","0.5-0.75","£20-£29","25","not applicable",NA,"2","no","no","yes","no","no","no","yes","no","no","private rented","renter","renter","not applicable","not applicable","0",NA,"no","not applicable","not applicable","0","0","not applicable","0","not applicable","not applicable","0","not applicable","0","not applicable","0",NA,"not applicable",NA,NA,"not applicable","not applicable",NA,NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,NA,NA,NA,NA,NA,"no","no","keeping up, struggle from time to time","no","yes","no","no","no","no","no","no","no","no","no","no","no","no",NA,"no","no","no","no","no","no","no","no","yes",NA,NA,NA,NA,NA,"no","no","no","the same",NA,NA,"no - not particularly",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",577,0.0710302045020113,0.0175859631003874,1,"1","no","keeping up without much difficulty","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","the same","no - not particularly",1493,2.695,2009,"female","34","25-34","E Midlands","east midlands","marrried or couple","yes","2",NA,"0",NA,"no","no","no","no","bachelor degree or equivalent (=nvq4)","in paid employ","B","yes","in paid employ","£75,000-£99,999","87500","£1,000-£1,199","1100","down £50-£100",-75,"yes","£1,500-1,999","1750","£1,000-£4,999","0.02","0.13257575","<0.25","<0.25","£100-£109","110","0.015085714",NA,"1","no","no","yes","no","no","no","no","no","no","mortgagor","owner","mortgagor","yes","£110,000-£119,999","237500",NA,"yes","fixed","£90,000-£99,999","95000","£90,000-£149,999","1.08571434","7.196969509","no","£700-£749","725","0.099428572","0.659090936","<0.1",">0.5",NA,"no",NA,NA,"not applicable","more or less the same",NA,NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,NA,NA,NA,NA,NA,"no","no","keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,NA,NA,"no","no","no","the same",NA,NA,"no - not particularly",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",578,-0.0773738731779817,0.070935450737534,2,"2","yes","keeping up without much difficulty","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","yes","harder","no - definitely not",101,1.824,2009,"female","38","35-44","North","north east","marrried or couple","yes","4",NA,"2",NA,"yes","no","yes","no","vocational qualifications (=nvq1+2)","self employed","D","yes","self employed","£40,000-£49,999","45000","£1,400-£1,599","1500","down >£100",-150,"no","not applicable","not applicable","not applicable","0","0","0","0","not applicable","0","0",NA,"0","no","no","no","no","no","no","no","no","no","private rented","renter","renter","not applicable","not applicable","0",NA,"no","not applicable","not applicable","0","0","0","0","not applicable","not applicable","0","0","0","0","0",NA,"not applicable",NA,NA,"not applicable","not applicable",NA,NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,NA,NA,NA,NA,NA,"yes","not applicable","keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,NA,NA,"no","yes","yes","harder",NA,NA,"no - definitely not",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",579,-0.122015095530023,-0.0389226868146848,2,"4","yes","keeping up, constant struggle","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","yes","yes","harder","no - not particularly",1902,0.399,2009,"female","23","18-24","North West","north west","never married","no","2",NA,"0",NA,"no","no","no","no","bachelor degree or equivalent (=nvq4)","FT student","C1","yes","FT student","£15,500-£17,499","16500","£400-£499","450","down <£50",-25,"yes","£5,500-5,999","5750","£5,000-£9,999","0.348484844","1.064814806","0.25-0.5",">1","£130-£139","170","0.123636365",NA,"1","no","no","yes","no","no","no","no","no","no","private rented","renter","renter","not applicable","not applicable","0",NA,"no","not applicable","not applicable","0","0","0","0","not applicable","not applicable","0","0","0","0","0",NA,"not applicable",NA,NA,"not applicable","not applicable",NA,NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,NA,NA,NA,NA,NA,"yes","somewhat","keeping up, constant struggle","no","yes","no","no","no","no","no","no","no","no","no","no","no","no",NA,"no","no","no","no","no","yes","no","no","no",NA,NA,NA,NA,NA,"no","yes","yes","harder",NA,NA,"no - not particularly",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",580,0.0134584637886028,-0.0735149636980789,2,"4","yes","keeping up, constant struggle","yes","yes","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","harder","no - not particularly",797,0.85,2009,"male","25","25-34","Yorks&Humber","yorks and humbr","never married","yes","3",NA,"2",NA,"yes","no","yes","no","vocational qualifications (=nvq1+2)","something else","C1","yes","something else","£7,500-£9,499","8500","<£200","100","down >£100",-150,"yes","£3,000-3,499","3250","£1,000-£4,999","0.382352948","2.708333254","0.25-0.5",">1","£130-£139","170","0.239999995",NA,"4","no","yes","no","yes","no","no","yes","no","yes","private rented","renter","renter","not applicable","not applicable","0",NA,"no","not applicable","not applicable","0","0","0","0","not applicable","not applicable","0","0","0","0","0",NA,"not applicable",NA,NA,"not applicable","not applicable",NA,NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,NA,NA,NA,NA,NA,"yes","somewhat","keeping up, constant struggle","yes","yes","no","yes","no","no","no","no","no","no","no","no","no","no",NA,"no","no","no","no","no","no","no","no","yes",NA,NA,NA,NA,NA,"no","no","no","harder",NA,NA,"no - not particularly",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",581,0.0748661474761955,0.0227032964929798,1,"1","no","keeping up without much difficulty","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","the same","yes - slightly increase",1511,0.946,2009,"male","62","55-64","North West","north west","marrried or couple","yes","2",NA,"0",NA,"no","no","no","no","no formal qualifications","in paid employ","C2","no","in paid employ","refused","refused","<£200","100","no change",0,"no","not applicable","not applicable","not applicable","not applicable","0","not applicable","0","not applicable","0","not applicable",NA,"0","no","no","no","no","no","no","no","no","no","owner outright","owner","owner outright","yes","","",NA,"no","not applicable","not applicable","0","0","not applicable","0","not applicable","not applicable","0","not applicable","0","not applicable","0",NA,"not applicable",NA,NA,"not applicable","not applicable",NA,NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,NA,NA,NA,NA,NA,"no","not applicable","keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,NA,NA,"no","no","no","the same",NA,NA,"yes - slightly increase",NA,"don't know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",582,-0.0185301859807144,-0.114333983590907,2,"4","yes","keeping up, struggle from time to time","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","harder","no - not particularly",1857,1.26,2009,"male","45","45-54","Greater London","london","marrried or couple","yes","3",NA,"0",NA,"no","no","no","no","a-level or equivalent (=nvq3)","in paid employ","C2","no","retired","don't know","don't know","refused","refused","no change",0,"no","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","0","not applicable",NA,"0","no","no","no","no","no","no","no","no","no","owner outright","owner","owner outright","yes","","",NA,"no","not applicable","not applicable","0","0","not applicable","not applicable","not applicable","not applicable","0","not applicable","not applicable","not applicable","not applicable",NA,"not applicable",NA,NA,"not applicable","not applicable",NA,NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,NA,NA,NA,NA,NA,"yes","not applicable","keeping up, struggle from time to time","no","yes","no","no","no","no","no","no","no","no","no","no","no","no",NA,"no","no","no","no","no","yes","no","no","no",NA,NA,NA,NA,NA,"no","no","no","harder",NA,NA,"no - not particularly",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",583,-0.147266306130574,0.0285093364043106,2,"4","yes","keeping up, struggle from time to time","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","yes","no","yes","harder","yes - significantly increase",1404,0.557,2009,"male","23","18-24","Yorks&Humber","yorks and humbr","never married","yes","4",NA,"0",NA,"no","no","no","no","bachelor degree or equivalent (=nvq4)","in paid employ","C1","yes","in paid employ","£40,000-£49,999","45000","£200-£299","250","up <£50",25,"yes","£15,000-19,999","17500","£10,000-£19,999","0.388888896","5.833333492","0.25-0.5",">1","£140-£149","190","0.050666668",NA,"3","no","no","yes","no","no","no","yes","yes","no","private rented","renter","renter","not applicable","not applicable","0",NA,"no","not applicable","not applicable","0","0","0","0","not applicable","not applicable","0","0","0","0","0",NA,"not applicable",NA,NA,"not applicable","not applicable",NA,NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,NA,NA,NA,NA,NA,"yes","heavy","keeping up, struggle from time to time","no","yes","no","no","no","no","no","no","no","no","no","no","no","no",NA,"yes","no","no","no","yes","no","no","no","no",NA,NA,NA,NA,NA,"yes","no","yes","harder",NA,NA,"yes - significantly increase",NA,"less guaranteed monthly income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",584,0.0390820491173215,-0.116288218039453,1,"3","no","falling behind on some","yes","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","the same","no - definitely not",1246,0.875,2009,"male","21","18-24","South East","eastern","never married","yes","2",NA,"1",NA,"no","yes","no","no","gcse/o-level/cse","unemployed","E","yes","unemployed","£9,500-£11,499","10500","<£200","100","no change",0,"yes","£1,500-1,999","1750","£1,000-£4,999","0.166666672","1.458333373","<0.25",">1","£30-£39","35","0.039999999",NA,"3","no","yes","no","yes","yes","no","no","no","no","housing association rented","renter","renter","not applicable","not applicable","0",NA,"no","not applicable","not applicable","0","0","0","0","not applicable","not applicable","0","0","0","0","0",NA,"not applicable",NA,NA,"not applicable","not applicable",NA,NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,NA,NA,NA,NA,NA,"no","somewhat","falling behind on some","yes","no","no","no","no","yes","no","no","no","no","no","no","no","no",NA,"no","no","no","no","no","yes","no","no","no",NA,NA,NA,NA,NA,"no","no","no","the same",NA,NA,"no - definitely not",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",585,-0.194333307698802,-0.0212623171504939,2,"4","yes","keeping up, struggle from time to time","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","yes","harder","yes - slightly increase",1547,1.048,2009,"male","52","45-54","South East","eastern","widowed/divorced/separated","yes","1",NA,"0",NA,"no","no","no","no","bachelor degree or equivalent (=nvq4)","in paid employ","B","yes","in paid employ","don't know","don't know","<£200","100","down >£100",-150,"yes","£4,500-4,999","4750","£1,000-£4,999","not applicable","3.958333254","not applicable",">1","£240-£249","550","not applicable",NA,"1","no","no","yes","no","no","no","no","no","no","owner outright","owner","owner outright","yes","","",NA,"no","not applicable","not applicable","0","0","not applicable","0","not applicable","not applicable","0","not applicable","0","not applicable","0",NA,"not applicable",NA,NA,"not applicable","not applicable",NA,NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","keeping up, struggle from time to time","no","no","yes","no","no","no","no","no","no","no","no","no","no","no",NA,"no","no","no","no","no","yes","no","no","no",NA,NA,NA,NA,NA,"yes","yes","yes","harder",NA,NA,"yes - slightly increase",NA,"extra cash from fall in other bills",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",586,0.0365251097964994,0.01681204825963,1,"1","no","keeping up without much difficulty","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","harder","no - not particularly",1178,0.759,2009,"male","48","45-54","North","north east","marrried or couple","yes","3",NA,"0",NA,"no","no","no","no","gcse/o-level/cse","in paid employ","D","yes","in paid employ","£17,500-£24,999","21250","£900-£999","950","down >£100",-150,"no","not applicable","not applicable","not applicable","0","0","0","0","not applicable","0","0",NA,"0","no","no","no","no","no","no","no","no","no","mortgagor","owner","mortgagor","yes","£30,000-£49,999","62500",NA,"yes","capped","don't know","don't know","not applicable","not applicable","not applicable","no","£100-£149","125","0.070588239","0.131578952","<0.1","0.1-0.2",NA,"no",NA,NA,"not applicable","decreased >£500",NA,NA,"yes","no","no","no","no","no",NA,NA,NA,NA,NA,NA,NA,NA,"no","not applicable","keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,NA,NA,"no","no","no","harder",NA,NA,"no - not particularly",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
